label,url
login,https://mit.edu/login
login,https://mit.edu/signin
login,https://mit.edu/account/login
home,https://mozilla.com
login,https://mozilla.com/login
login,https://mozilla.com/signin
login,https://mozilla.com/account/login
home,https://mozilla.org
login,https://mozilla.org/login
login,https://mozilla.org/signin
login,https://mozilla.org/account/login
home,https://msn.com
login,https://msn.com/login
login,https://msn.com/signin
login,https://msn.com/account/login
home,https://my.yahoo.com
login,https://my.yahoo.com/login
login,https://my.yahoo.com/signin
login,https://my.yahoo.com/account/login
home,https://myaccount.google.com
login,https://myaccount.google.com/login
login,https://myaccount.google.com/signin
login,https://myaccount.google.com/account/login
home,https://mynavi.jp
login,https://mynavi.jp/login
login,https://mynavi.jp/signin
login,https://mynavi.jp/account/login
home,https://myspace.com
login,https://myspace.com/login
login,https://myspace.com/signin
login,https://myspace.com/account/login
home,https://mystrikingly.com
login,https://mystrikingly.com/login
login,https://mystrikingly.com/signin
login,https://mystrikingly.com/account/login
home,https://namebright.com
login,https://namebright.com/login
login,https://namebright.com/signin
login,https://namebright.com/account/login
home,https://namecheap.com
login,https://namecheap.com/login
login,https://namecheap.com/signin
login,https://namecheap.com/account/login
home,https://nasa.gov
login,https://nasa.gov/login
login,https://nasa.gov/signin
login,https://nasa.gov/account/login
home,https://nationalgeographic.com
login,https://nationalgeographic.com/login
login,https://nationalgeographic.com/signin
login,https://nationalgeographic.com/account/login
home,https://nature.com
login,https://nature.com/login
login,https://nature.com/signin
login,https://nature.com/account/login
home,https://naver.com
login,https://naver.com/login
login,https://naver.com/signin
login,https://naver.com/account/login
home,https://naver.jp
login,https://naver.jp/login
login,https://naver.jp/signin
login,https://naver.jp/account/login
home,https://nbcnews.com
login,https://nbcnews.com/login
login,https://nbcnews.com/signin
login,https://nbcnews.com/account/login
home,https://ndtv.com
login,https://ndtv.com/login
login,https://ndtv.com/signin
login,https://ndtv.com/account/login
home,https://netflix.com
login,https://netflix.com/login
login,https://netflix.com/signin
login,https://netflix.com/account/login
home,https://netlify.app
login,https://netlify.app/login
login,https://netlify.app/signin
login,https://netlify.app/account/login
home,https://netvibes.com
login,https://netvibes.com/login
login,https://netvibes.com/signin
login,https://netvibes.com/account/login
home,https://networkadvertising.org
login,https://networkadvertising.org/login
login,https://networkadvertising.org/signin
login,https://networkadvertising.org/account/login
home,https://news.com.au
login,https://news.com.au/login
login,https://news.com.au/signin
login,https://news.com.au/account/login
home,https://news.google.com
login,https://news.google.com/login
login,https://news.google.com/signin
login,https://news.google.com/account/login
home,https://news.yahoo.com
login,https://news.yahoo.com/login
login,https://news.yahoo.com/signin
login,https://news.yahoo.com/account/login
home,https://newsweek.com
login,https://newsweek.com/login
login,https://newsweek.com/signin
login,https://newsweek.com/account/login
home,https://nfl.com
login,https://nfl.com/login
login,https://nfl.com/signin
login,https://nfl.com/account/login
home,https://nginx.com
login,https://nginx.com/login
login,https://nginx.com/signin
login,https://nginx.com/account/login
home,https://nginx.org
login,https://nginx.org/login
login,https://nginx.org/signin
login,https://nginx.org/account/login
home,https://nhk.or.jp
login,https://nhk.or.jp/login
login,https://nhk.or.jp/signin
login,https://nhk.or.jp/account/login
home,https://nicovideo.jp
login,https://nicovideo.jp/login
login,https://nicovideo.jp/signin
login,https://nicovideo.jp/account/login
home,https://nicsell.com
login,https://nicsell.com/login
login,https://nicsell.com/signin
login,https://nicsell.com/account/login
home,https://nih.gov
login,https://nih.gov/login
login,https://nih.gov/signin
login,https://nih.gov/account/login
home,https://nintendo.com
login,https://nintendo.com/login
login,https://nintendo.com/signin
login,https://nintendo.com/account/login
home,https://nokia.com
login,https://nokia.com/login
login,https://nokia.com/signin
login,https://nokia.com/account/login
home,https://npr.org
login,https://npr.org/login
login,https://npr.org/signin
login,https://npr.org/account/login
home,https://nvidia.com
login,https://nvidia.com/login
login,https://nvidia.com/signin
login,https://nvidia.com/account/login
home,https://nydailynews.com
login,https://nydailynews.com/login
login,https://nydailynews.com/signin
login,https://nydailynews.com/account/login
home,https://nypost.com
login,https://nypost.com/login
login,https://nypost.com/signin
login,https://nypost.com/account/login
home,https://nytimes.com
login,https://nytimes.com/login
login,https://nytimes.com/signin
login,https://nytimes.com/account/login
home,https://office.com
login,https://office.com/login
login,https://office.com/signin
login,https://office.com/account/login
home,https://offset.com
login,https://offset.com/login
login,https://offset.com/signin
login,https://offset.com/account/login
home,https://ok.ru
login,https://ok.ru/login
login,https://ok.ru/signin
login,https://ok.ru/account/login
home,https://opera.com
login,https://opera.com/login
login,https://opera.com/signin
login,https://opera.com/account/login
home,https://oracle.com
login,https://oracle.com/login
login,https://oracle.com/signin
login,https://oracle.com/account/login
home,https://ouest-france.fr
login,https://ouest-france.fr/login
login,https://ouest-france.fr/signin
login,https://ouest-france.fr/account/login
home,https://oup.com
login,https://oup.com/login
login,https://oup.com/signin
login,https://oup.com/account/login
home,https://outlook.com
login,https://outlook.com/login
login,https://outlook.com/signin
login,https://outlook.com/account/login
home,https://ovh.com
login,https://ovh.com/login
login,https://ovh.com/signin
login,https://ovh.com/account/login
home,https://ovh.net
login,https://ovh.net/login
login,https://ovh.net/signin
login,https://ovh.net/account/login
home,https://ovhcloud.com
login,https://ovhcloud.com/login
login,https://ovhcloud.com/signin
login,https://ovhcloud.com/account/login
home,https://paypal.com
login,https://paypal.com/login
login,https://paypal.com/signin
login,https://paypal.com/account/login
home,https://pbs.org
login,https://pbs.org/login
login,https://pbs.org/signin
login,https://pbs.org/account/login
home,https://pcmag.com
login,https://pcmag.com/login
login,https://pcmag.com/signin
login,https://pcmag.com/account/login
home,https://perfectdomain.com
login,https://perfectdomain.com/login
login,https://perfectdomain.com/signin
login,https://perfectdomain.com/account/login
home,https://pexels.com
login,https://pexels.com/login
login,https://pexels.com/signin
login,https://pexels.com/account/login
home,https://photobucket.com
login,https://photobucket.com/login
login,https://photobucket.com/signin
login,https://photobucket.com/account/login
home,https://photos.google.com
login,https://photos.google.com/login
login,https://photos.google.com/signin
login,https://photos.google.com/account/login
home,https://photos1.blogger.com
login,https://photos1.blogger.com/login
login,https://photos1.blogger.com/signin
login,https://photos1.blogger.com/account/login
home,https://php.net
login,https://php.net/login
login,https://php.net/signin
login,https://php.net/account/login
home,https://picasa.google.com
login,https://picasa.google.com/login
login,https://picasa.google.com/signin
login,https://picasa.google.com/account/login
home,https://picasaweb.google.com
login,https://picasaweb.google.com/login
login,https://picasaweb.google.com/signin
login,https://picasaweb.google.com/account/login
home,https://pinterest.com
login,https://pinterest.com/login
login,https://pinterest.com/signin
login,https://pinterest.com/account/login
home,https://pixabay.com
login,https://pixabay.com/login
login,https://pixabay.com/signin
login,https://pixabay.com/account/login
home,https://pl.wikipedia.org
login,https://pl.wikipedia.org/login
login,https://pl.wikipedia.org/signin
login,https://pl.wikipedia.org/account/login
home,https://planalto.gov.br
login,https://planalto.gov.br/login
login,https://planalto.gov.br/signin
login,https://planalto.gov.br/account/login
home,https://play.google.com
login,https://play.google.com/login
login,https://play.google.com/signin
login,https://play.google.com/account/login
home,https://playstation.com
login,https://playstation.com/login
login,https://playstation.com/signin
login,https://playstation.com/account/login
home,https://plesk.com
login,https://plesk.com/login
login,https://plesk.com/signin
login,https://plesk.com/account/login
home,https://plos.org
login,https://plos.org/login
login,https://plos.org/signin
login,https://plos.org/account/login
home,https://plus.google.com
login,https://plus.google.com/login
login,https://plus.google.com/signin
login,https://plus.google.com/account/login
home,https://policies.google.com
login,https://policies.google.com/login
login,https://policies.google.com/signin
login,https://policies.google.com/account/login
home,https://politico.com
login,https://politico.com/login
login,https://politico.com/signin
login,https://politico.com/account/login
home,https://princeton.edu
login,https://princeton.edu/login
login,https://princeton.edu/signin
login,https://princeton.edu/account/login
home,https://privacyshield.gov
login,https://privacyshield.gov/login
login,https://privacyshield.gov/signin
login,https://privacyshield.gov/account/login
home,https://psychologytoday.com
login,https://psychologytoday.com/login
login,https://psychologytoday.com/signin
login,https://psychologytoday.com/account/login
home,https://pt.wikipedia.org
login,https://pt.wikipedia.org/login
login,https://pt.wikipedia.org/signin
login,https://pt.wikipedia.org/account/login
home,https://public-api.wordpress.com
login,https://public-api.wordpress.com/login
login,https://public-api.wordpress.com/signin
login,https://public-api.wordpress.com/account/login
home,https://qq.com
login,https://qq.com/login
login,https://qq.com/signin
login,https://qq.com/account/login
home,https://quora.com
login,https://quora.com/login
login,https://quora.com/signin
login,https://quora.com/account/login
home,https://qz.com
login,https://qz.com/login
login,https://qz.com/signin
login,https://qz.com/account/login
home,https://radiofrance.fr
login,https://radiofrance.fr/login
login,https://radiofrance.fr/signin
login,https://radiofrance.fr/account/login
home,https://rakuten.co.jp
login,https://rakuten.co.jp/login
login,https://rakuten.co.jp/signin
login,https://rakuten.co.jp/account/login
home,https://rambler.ru
login,https://rambler.ru/login
login,https://rambler.ru/signin
login,https://rambler.ru/account/login
home,https://rapidshare.com
login,https://rapidshare.com/login
login,https://rapidshare.com/signin
login,https://rapidshare.com/account/login
home,https://redbull.com
login,https://redbull.com/login
login,https://redbull.com/signin
login,https://redbull.com/account/login
home,https://redhat.com
login,https://redhat.com/login
login,https://redhat.com/signin
login,https://redhat.com/account/login
home,https://reg.ru
login,https://reg.ru/login
login,https://reg.ru/signin
login,https://reg.ru/account/login
home,https://repubblica.it
login,https://repubblica.it/login
login,https://repubblica.it/signin
login,https://repubblica.it/account/login
home,https://researchgate.net
login,https://researchgate.net/login
login,https://researchgate.net/signin
login,https://researchgate.net/account/login
home,https://reuters.com
login,https://reuters.com/login
login,https://reuters.com/signin
login,https://reuters.com/account/login
home,https://ria.ru
login,https://ria.ru/login
login,https://ria.ru/signin
login,https://ria.ru/account/login
home,https://rt.com
login,https://rt.com/login
login,https://rt.com/signin
login,https://rt.com/account/login
home,https://rtve.es
login,https://rtve.es/login
login,https://rtve.es/signin
login,https://rtve.es/account/login
home,https://ru.wikipedia.org
login,https://ru.wikipedia.org/login
login,https://ru.wikipedia.org/signin
login,https://ru.wikipedia.org/account/login
home,https://safety.google
login,https://safety.google/login
login,https://safety.google/signin
login,https://safety.google/account/login
home,https://sakura.ne.jp
login,https://sakura.ne.jp/login
login,https://sakura.ne.jp/signin
login,https://sakura.ne.jp/account/login
home,https://samsung.com
login,https://samsung.com/login
login,https://samsung.com/signin
login,https://samsung.com/account/login
home,https://sapo.pt
login,https://sapo.pt/login
login,https://sapo.pt/signin
login,https://sapo.pt/account/login
home,https://scholar.google.com
login,https://scholar.google.com/login
login,https://scholar.google.com/signin
login,https://scholar.google.com/account/login
home,https://sciencedaily.com
login,https://sciencedaily.com/login
login,https://sciencedaily.com/signin
login,https://sciencedaily.com/account/login
home,https://sciencedirect.com
login,https://sciencedirect.com/login
login,https://sciencedirect.com/signin
login,https://sciencedirect.com/account/login
home,https://scientificamerican.com
login,https://scientificamerican.com/login
login,https://scientificamerican.com/signin
login,https://scientificamerican.com/account/login
home,https://scoop.it
login,https://scoop.it/login
login,https://scoop.it/signin
login,https://scoop.it/account/login
home,https://scribd.com
login,https://scribd.com/login
login,https://scribd.com/signin
login,https://scribd.com/account/login
home,https://search.yahoo.com
login,https://search.yahoo.com/login
login,https://search.yahoo.com/signin
login,https://search.yahoo.com/account/login
home,https://secureserver.net
login,https://secureserver.net/login
login,https://secureserver.net/signin
login,https://secureserver.net/account/login
home,https://sedo.com
login,https://sedo.com/login
login,https://sedo.com/signin
login,https://sedo.com/account/login
home,https://sendspace.com
login,https://sendspace.com/login
login,https://sendspace.com/signin
login,https://sendspace.com/account/login
home,https://service-public.fr
login,https://service-public.fr/login
login,https://service-public.fr/signin
login,https://service-public.fr/account/login
home,https://sfgate.com
login,https://sfgate.com/login
login,https://sfgate.com/signin
login,https://sfgate.com/account/login
home,https://shopify.com
login,https://shopify.com/login
login,https://shopify.com/signin
login,https://shopify.com/account/login
home,https://shutterstock.com
login,https://shutterstock.com/login
login,https://shutterstock.com/signin
login,https://shutterstock.com/account/login
home,https://sites.google.com
login,https://sites.google.com/login
login,https://sites.google.com/signin
login,https://sites.google.com/account/login
home,https://skype.com
login,https://skype.com/login
login,https://skype.com/signin
login,https://skype.com/account/login
home,https://slideshare.net
login,https://slideshare.net/login
login,https://slideshare.net/signin
login,https://slideshare.net/account/login
home,https://smh.com.au
login,https://smh.com.au/login
login,https://smh.com.au/signin
login,https://smh.com.au/account/login
home,https://soundcloud.com
login,https://soundcloud.com/login
login,https://soundcloud.com/signin
login,https://soundcloud.com/account/login
home,https://spiegel.de
login,https://spiegel.de/login
login,https://spiegel.de/signin
login,https://spiegel.de/account/login
home,https://spotify.com
login,https://spotify.com/login
login,https://spotify.com/signin
login,https://spotify.com/account/login
home,https://springer.com
login,https://springer.com/login
login,https://springer.com/signin
login,https://springer.com/account/login
home,https://sputniknews.com
login,https://sputniknews.com/login
login,https://sputniknews.com/signin
login,https://sputniknews.com/account/login
home,https://ssl-images-amazon.com
login,https://ssl-images-amazon.com/login
login,https://ssl-images-amazon.com/signin
login,https://ssl-images-amazon.com/account/login
home,https://standard.co.uk
login,https://standard.co.uk/login
login,https://standard.co.uk/signin
login,https://standard.co.uk/account/login
home,https://stanford.edu
login,https://stanford.edu/login
login,https://stanford.edu/signin
login,https://stanford.edu/account/login
home,https://state.gov
login,https://state.gov/login
login,https://state.gov/signin
login,https://state.gov/account/login
home,https://statista.com
login,https://statista.com/login
login,https://statista.com/signin
login,https://statista.com/account/login
home,https://steampowered.com
login,https://steampowered.com/login
login,https://steampowered.com/signin
login,https://steampowered.com/account/login
home,https://storage.googleapis.com
login,https://storage.googleapis.com/login
login,https://storage.googleapis.com/signin
login,https://storage.googleapis.com/account/login
home,https://sueddeutsche.de
login,https://sueddeutsche.de/login
login,https://sueddeutsche.de/signin
login,https://sueddeutsche.de/account/login
home,https://support.google.com
login,https://support.google.com/login
login,https://support.google.com/signin
login,https://support.google.com/account/login
home,https://surveymonkey.com
login,https://surveymonkey.com/login
login,https://surveymonkey.com/signin
login,https://surveymonkey.com/account/login
home,https://t-online.de
login,https://t-online.de/login
login,https://t-online.de/signin
login,https://t-online.de/account/login
home,https://t.co
login,https://t.co/login
login,https://t.co/signin
login,https://t.co/account/login
home,https://t.ly
login,https://t.ly/login
login,https://t.ly/signin
login,https://t.ly/account/login
home,https://t.me
login,https://t.me/login
login,https://t.me/signin
login,https://t.me/account/login
home,https://tandfonline.com
login,https://tandfonline.com/login
login,https://tandfonline.com/signin
login,https://tandfonline.com/account/login
home,https://taringa.net
login,https://taringa.net/login
login,https://taringa.net/signin
login,https://taringa.net/account/login
home,https://teamviewer.com
login,https://teamviewer.com/login
login,https://teamviewer.com/signin
login,https://teamviewer.com/account/login
home,https://techcrunch.com
login,https://techcrunch.com/login
login,https://techcrunch.com/signin
login,https://techcrunch.com/account/login
home,https://ted.com
login,https://ted.com/login
login,https://ted.com/signin
login,https://ted.com/account/login
home,https://telegra.ph
login,https://telegra.ph/login
login,https://telegra.ph/signin
login,https://telegra.ph/account/login
home,https://telegram.me
login,https://telegram.me/login
login,https://telegram.me/signin
login,https://telegram.me/account/login
home,https://telegram.org
login,https://telegram.org/login
login,https://telegram.org/signin
login,https://telegram.org/account/login
home,https://telegraph.co.uk
login,https://telegraph.co.uk/login
login,https://telegraph.co.uk/signin
login,https://telegraph.co.uk/account/login
home,https://terra.com.br
login,https://terra.com.br/login
login,https://terra.com.br/signin
login,https://terra.com.br/account/login
home,https://theatlantic.com
login,https://theatlantic.com/login
login,https://theatlantic.com/signin
login,https://theatlantic.com/account/login
home,https://theguardian.com
login,https://theguardian.com/login
login,https://theguardian.com/signin
login,https://theguardian.com/account/login
home,https://themeforest.net
login,https://themeforest.net/login
login,https://themeforest.net/signin
login,https://themeforest.net/account/login
home,https://thenai.org
login,https://thenai.org/login
login,https://thenai.org/signin
login,https://thenai.org/account/login
home,https://thesun.co.uk
login,https://thesun.co.uk/login
login,https://thesun.co.uk/signin
login,https://thesun.co.uk/account/login
home,https://thetimes.co.uk
login,https://thetimes.co.uk/login
login,https://thetimes.co.uk/signin
login,https://thetimes.co.uk/account/login
home,https://theverge.com
login,https://theverge.com/login
login,https://theverge.com/signin
login,https://theverge.com/account/login
home,https://thoughtco.com
login,https://thoughtco.com/login
login,https://thoughtco.com/signin
login,https://thoughtco.com/account/login
home,https://tiktok.com
login,https://tiktok.com/login
login,https://tiktok.com/signin
login,https://tiktok.com/account/login
home,https://time.com
login,https://time.com/login
login,https://time.com/signin
login,https://time.com/account/login
home,https://timeweb.ru
login,https://timeweb.ru/login
login,https://timeweb.ru/signin
login,https://timeweb.ru/account/login
home,https://tinyurl.com
login,https://tinyurl.com/login
login,https://tinyurl.com/signin
login,https://tinyurl.com/account/login
home,https://tmz.com
login,https://tmz.com/login
login,https://tmz.com/signin
login,https://tmz.com/account/login
home,https://tools.google.com
login,https://tools.google.com/login
login,https://tools.google.com/signin
login,https://tools.google.com/account/login
home,https://translate.google.com
login,https://translate.google.com/login
login,https://translate.google.com/signin
login,https://translate.google.com/account/login
home,https://tripadvisor.com
login,https://tripadvisor.com/login
login,https://tripadvisor.com/signin
login,https://tripadvisor.com/account/login
home,https://trustpilot.com
login,https://trustpilot.com/login
login,https://trustpilot.com/signin
login,https://trustpilot.com/account/login
home,https://twimg.com
login,https://twimg.com/login
login,https://twimg.com/signin
login,https://twimg.com/account/login
home,https://twitch.tv
login,https://twitch.tv/login
login,https://twitch.tv/signin
login,https://twitch.tv/account/login
home,https://twitter.com
login,https://twitter.com/login
login,https://twitter.com/signin
login,https://twitter.com/account/login
home,https://typeform.com
login,https://typeform.com/login
login,https://typeform.com/signin
login,https://typeform.com/account/login
home,https://ucoz.ru
login,https://ucoz.ru/login
login,https://ucoz.ru/signin
login,https://ucoz.ru/account/login
home,https://uefa.com
login,https://uefa.com/login
login,https://uefa.com/signin
login,https://uefa.com/account/login
home,https://un.org
login,https://un.org/login
login,https://un.org/signin
login,https://un.org/account/login
home,https://unesco.org
login,https://unesco.org/login
login,https://unesco.org/signin
login,https://unesco.org/account/login
home,https://unicef.org
login,https://unicef.org/login
login,https://unicef.org/signin
login,https://unicef.org/account/login
home,https://unsplash.com
login,https://unsplash.com/login
login,https://unsplash.com/signin
login,https://unsplash.com/account/login
home,https://uol.com.br
login,https://uol.com.br/login
login,https://uol.com.br/signin
login,https://uol.com.br/account/login
home,https://usatoday.com
login,https://usatoday.com/login
login,https://usatoday.com/signin
login,https://usatoday.com/account/login
home,https://usda.gov
login,https://usda.gov/login
login,https://usda.gov/signin
login,https://usda.gov/account/login
home,https://usgs.gov
login,https://usgs.gov/login
login,https://usgs.gov/signin
login,https://usgs.gov/account/login
home,https://usnews.com
login,https://usnews.com/login
login,https://usnews.com/signin
login,https://usnews.com/account/login
home,https://utexas.edu
login,https://utexas.edu/login
login,https://utexas.edu/signin
login,https://utexas.edu/account/login
home,https://variety.com
login,https://variety.com/login
login,https://variety.com/signin
login,https://variety.com/account/login
home,https://vice.com
login,https://vice.com/login
login,https://vice.com/signin
login,https://vice.com/account/login
home,https://vimeo.com
login,https://vimeo.com/login
login,https://vimeo.com/signin
login,https://vimeo.com/account/login
home,https://vistaprint.com
login,https://vistaprint.com/login
login,https://vistaprint.com/signin
login,https://vistaprint.com/account/login
home,https://vk.com
login,https://vk.com/login
login,https://vk.com/signin
login,https://vk.com/account/login
home,https://vkontakte.ru
login,https://vkontakte.ru/login
login,https://vkontakte.ru/signin
login,https://vkontakte.ru/account/login
home,https://w3.org
login,https://w3.org/login
login,https://w3.org/signin
login,https://w3.org/account/login
home,https://wa.me
login,https://wa.me/login
login,https://wa.me/signin
login,https://wa.me/account/login
home,https://walmart.com
login,https://walmart.com/login
login,https://walmart.com/signin
login,https://walmart.com/account/login
home,https://washingtonpost.com
login,https://washingtonpost.com/login
login,https://washingtonpost.com/signin
login,https://washingtonpost.com/account/login
home,https://webmd.com
login,https://webmd.com/login
login,https://webmd.com/signin
login,https://webmd.com/account/login
home,https://webnode.page
login,https://webnode.page/login
login,https://webnode.page/signin
login,https://webnode.page/account/login
home,https://weibo.com
login,https://weibo.com/login
login,https://weibo.com/signin
login,https://weibo.com/account/login
home,https://welt.de
login,https://welt.de/login
login,https://welt.de/signin
login,https://welt.de/account/login
home,https://whatsapp.com
login,https://whatsapp.com/login
login,https://whatsapp.com/signin
login,https://whatsapp.com/account/login
home,https://whitehouse.gov
login,https://whitehouse.gov/login
login,https://whitehouse.gov/signin
login,https://whitehouse.gov/account/login
home,https://who.int
login,https://who.int/login
login,https://who.int/signin
login,https://who.int/account/login
home,https://wikia.com
login,https://wikia.com/login
login,https://wikia.com/signin
login,https://wikia.com/account/login
home,https://wikihow.com
login,https://wikihow.com/login
login,https://wikihow.com/signin
login,https://wikihow.com/account/login
home,https://wikimedia.org
login,https://wikimedia.org/login
login,https://wikimedia.org/signin
login,https://wikimedia.org/account/login
home,https://wiley.com
login,https://wiley.com/login
login,https://wiley.com/signin
login,https://wiley.com/account/login
home,https://windows.net
login,https://windows.net/login
login,https://windows.net/signin
login,https://windows.net/account/login
home,https://wired.com
login,https://wired.com/login
login,https://wired.com/signin
login,https://wired.com/account/login
home,https://wordpress.org
login,https://wordpress.org/login
login,https://wordpress.org/signin
login,https://wordpress.org/account/login
home,https://workspace.google.com
login,https://workspace.google.com/login
login,https://workspace.google.com/signin
login,https://workspace.google.com/account/login
home,https://wp.com
login,https://wp.com/login
login,https://wp.com/signin
login,https://wp.com/account/login
home,https://wsj.com
login,https://wsj.com/login
login,https://wsj.com/signin
login,https://wsj.com/account/login
home,https://www.blogger.com
login,https://www.blogger.com/login
login,https://www.blogger.com/signin
login,https://www.blogger.com/account/login
home,https://www.google.com
login,https://www.google.com/login
login,https://www.google.com/signin
login,https://www.google.com/account/login
home,https://www.gov.br
login,https://www.gov.br/login
login,https://www.gov.br/signin
login,https://www.gov.br/account/login
home,https://www.gov.uk
login,https://www.gov.uk/login
login,https://www.gov.uk/signin
login,https://www.gov.uk/account/login
home,https://www.livejournal.com
login,https://www.livejournal.com/login
login,https://www.livejournal.com/signin
login,https://www.livejournal.com/account/login
home,https://www.over-blog.com
login,https://www.over-blog.com/login
login,https://www.over-blog.com/signin
login,https://www.over-blog.com/account/login
home,https://www.weebly.com
login,https://www.weebly.com/login
login,https://www.weebly.com/signin
login,https://www.weebly.com/account/login
home,https://www.wikipedia.org
login,https://www.wikipedia.org/login
login,https://www.wikipedia.org/signin
login,https://www.wikipedia.org/account/login
home,https://www.wix.com
login,https://www.wix.com/login
login,https://www.wix.com/signin
login,https://www.wix.com/account/login
home,https://www.yahoo.com
login,https://www.yahoo.com/login
login,https://www.yahoo.com/signin
login,https://www.yahoo.com/account/login
home,https://x.com
login,https://x.com/login
login,https://x.com/signin
login,https://x.com/account/login
home,https://yadi.sk
login,https://yadi.sk/login
login,https://yadi.sk/signin
login,https://yadi.sk/account/login
home,https://yahoo.co.jp
login,https://yahoo.co.jp/login
login,https://yahoo.co.jp/signin
login,https://yahoo.co.jp/account/login
home,https://yandex.com
login,https://yandex.com/login
login,https://yandex.com/signin
login,https://yandex.com/account/login
home,https://yandex.ru
login,https://yandex.ru/login
login,https://yandex.ru/signin
login,https://yandex.ru/account/login
home,https://yelp.com
login,https://yelp.com/login
login,https://yelp.com/signin
login,https://yelp.com/account/login
home,https://youronlinechoices.com
login,https://youronlinechoices.com/login
login,https://youronlinechoices.com/signin
login,https://youronlinechoices.com/account/login
home,https://youtu.be
login,https://youtu.be/login
login,https://youtu.be/signin
login,https://youtu.be/account/login
home,https://youtube.com
login,https://youtube.com/login
login,https://youtube.com/signin
login,https://youtube.com/account/login
home,https://ytimg.com
login,https://ytimg.com/login
login,https://ytimg.com/signin
login,https://ytimg.com/account/login
home,https://zdf.de
login,https://zdf.de/login
login,https://zdf.de/signin
login,https://zdf.de/account/login
home,https://zendesk.com
login,https://zendesk.com/login
login,https://zendesk.com/signin
login,https://zendesk.com/account/login
home,https://ziddu.com
login,https://ziddu.com/login
login,https://ziddu.com/signin
login,https://ziddu.com/account/login
home,https://zippyshare.com
login,https://zippyshare.com/login
login,https://zippyshare.com/signin
login,https://zippyshare.com/account/login
home,https://zoom.us
login,https://zoom.us/login
login,https://zoom.us/signin
login,https://zoom.us/account/login
